"trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","sale_date","sale_price","lot_sqft","property_land_use","year_built","total_bedrooms","total_baths","airconditioning_type","prop_fireplace","prop_sqft","year","building_age"
427240912,"101 Warren St","New York",10007,40.715628,-74.012114,360610021002003,90492821,2018-01-11,2400000,NA,106,2006,NA,NA,NA,NA,1232,2018,12
427240915,"160 W 12th St","New York",10011,40.736551,-74.000005,360610071003000,158167490,2018-01-23,7500000,NA,106,2013,NA,NA,NA,NA,2452,2018,5
427240916,"200 Rector Pl","New York",10280,40.708326,-74.016542,360610317043002,90484572,2018-01-30,880000,NA,106,1987,NA,NA,NA,NA,645,2018,31
427240928,"200 E 94th St","New York",10128,40.783605,-73.949874,360610154009000,158171747,2018-01-29,1300000,45738,106,1986,NA,NA,NA,NA,854,2018,32
427240933,"250 W 88th St","New York",10024,40.789563,-73.976007,360610175005000,90569115,2018-01-26,682500,10070,106,1900,NA,NA,NA,NA,436,2018,118
427240944,"101 W 87th St","New York",10024,40.78755,-73.971825,360610173002000,90567057,2018-02-05,1955850,16286,106,1986,NA,NA,NA,NA,1003,2018,32
427240948,"50 W 15th St","New York",10011,40.73743,-73.99547,360610054003000,90525315,2018-01-31,1670000,10325,106,2008,NA,NA,NA,NA,1068,2018,10
427240985,"68 Thomas St","New York",10013,40.716772,-74.007675,360610033002010,90493162,2018-01-26,3175000,NA,106,1880,NA,NA,NA,NA,3732,2018,138
427240988,"250 S End Ave","New York",10280,40.709865,-74.016197,360610317043000,90483141,2018-01-09,698000,12688,106,1985,NA,NA,NA,NA,594,2018,33
427240990,"161-169 E 110th St","New York",10029,40.794701,-73.943573,360610172005000,90609607,2018-01-24,625000,NA,106,2006,NA,NA,NA,NA,655,2018,12
427240992,"30 W 63rd St","New York",10023,40.770769,-73.981573,360610149005000,90553643,2018-01-30,2280000,NA,106,1979,NA,NA,NA,NA,1262,2018,39
427240994,"500 W 43rd St","New York",10036,40.760284,-73.995391,360610129002011,90550728,2018-01-26,580000,21875,106,1988,NA,NA,NA,NA,435,2018,30
427240996,"505 Greenwich St","New York",10013,40.7257,-74.008895,360610037001017,90512679,2018-01-30,2375000,NA,106,2003,NA,NA,NA,NA,1335,2018,15
427240999,"200 E 69th St","New York",10021,40.767289,-73.961762,360610118002001,90590364,2018-01-29,2410000,NA,106,1991,NA,NA,NA,NA,1401,2018,27
427241003,"92 Laight St","New York",10013,40.722584,-74.010988,360610039001016,90497081,2018-01-24,4400000,NA,106,2004,NA,NA,NA,NA,1710,2018,14
427241005,"350 W 50th St","New York",10019,40.762999,-73.988189,360610133002001,90545640,2018-01-24,645000,NA,106,1989,NA,NA,NA,NA,482,2018,29
427241007,"149-153 Wooster St","New York",10012,40.726257,-73.999671,360610049001000,90508240,2018-01-30,6900000,NA,106,1915,NA,NA,NA,NA,3007,2018,103
427241014,"261 W 28th St","New York",10001,40.748445,-73.995905,360610095002001,90522345,2018-01-31,3098000,7641.92,106,2006,NA,NA,NA,NA,1672,2018,12
427241016,"145 E 48th St","New York",10017,40.755126,-73.972312,360610092001000,90574862,2018-01-30,950000,NA,106,1985,NA,NA,NA,NA,650,2018,33
427241017,"330 E 49th St","New York",10017,40.753499,-73.967786,360610090004000,90580421,2018-02-02,550000,NA,106,1962,NA,NA,NA,NA,426,2018,56
427241018,"302 W 12th St","New York",10014,40.737308,-74.004667,360610077004002,90515480,2018-01-24,4350000,NA,106,1910,NA,NA,NA,NA,1213,2018,108
427241021,"376 Broadway","New York",10013,40.717715,-74.002813,360610031001006,90493834,2018-01-31,815000,NA,106,1990,NA,NA,NA,NA,595,2018,28
427241023,"15 William St","New York",10005,40.705274,-74.010231,360610009001006,90486688,2018-01-19,1206000,NA,106,2005,NA,NA,NA,NA,832,2018,13
427241025,"78 Ridge St","New York",10002,40.717565,-73.98363,360610012001000,90500243,2018-01-26,937500,NA,106,1930,NA,NA,NA,NA,593,2018,88
427241027,"342 E 110th St","New York",10029,40.792281,-73.939004,360610180002002,90610767,2018-02-01,767500,NA,106,2007,NA,NA,NA,NA,830,2018,11
427241028,"150 Charles St","New York",10014,40.733633,-74.009239,360610075001003,158167626,2018-01-31,4850000,47480,106,1938,NA,NA,NA,NA,1577,2018,80
427241029,"343 E 30th St","New York",10016,40.742673,-73.975706,360610070005000,90537629,2018-01-24,870000,NA,106,1962,NA,NA,NA,NA,755,2018,56
427581450,"300 E 59TH ST","NEW YORK",10022,40.760413,-73.964239,360610108001001,157757336,2018-01-31,2000000,NA,107,1974,NA,NA,NA,NA,NA,2018,44
427647877,"111 Fulton St","New York",10038,40.70974,-74.006619,360610015011015,90490727,2018-02-01,715000,NA,106,1940,NA,NA,NA,NA,560,2018,78
427647878,"222 W 14th St","New York",10011,40.738906,-74.001144,360610077001000,90514800,2018-02-01,716000,NA,106,1986,NA,NA,NA,NA,625,2018,32
427647891,"160 E 22nd St","New York",10010,40.738133,-73.984013,360610068003000,90532121,2018-02-02,1108000,4950,106,2012,NA,NA,NA,NA,863,2018,6
427647893,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907091,2018-01-31,1627359,10217,106,1900,NA,NA,NA,NA,742,2018,118
427647900,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171103,2018-02-01,3075000,21831.97,106,1967,NA,NA,NA,NA,1695,2018,51
427647903,"400 E 51st St","New York",10022,40.754055,-73.965782,360610086034002,90582135,2018-01-31,2380000,NA,106,2002,NA,NA,NA,NA,1504,2018,16
427647904,"250 E 49th St","New York",10017,40.754238,-73.969558,360610090005000,90578171,2018-02-01,8470000,NA,106,2006,NA,NA,NA,NA,5006,2018,12
427647906,"416 Washington St","New York",10013,40.722584,-74.010988,360610039001016,90497105,2018-02-02,3850000,NA,106,2004,NA,NA,NA,NA,2485,2018,14
427647908,"100 W 39th St","New York",10018,40.752776,-73.986033,360610113001011,90525049,2018-01-31,810000,NA,106,2004,NA,NA,NA,NA,501,2018,14
427647909,"101 Warren St","New York",10007,40.715628,-74.012114,360610021002003,90492890,2018-02-02,3125000,NA,106,2006,NA,NA,NA,NA,1602,2018,12
427647912,"415 E 37th St","New York",10016,40.74553,-73.97149,360610086011010,90540424,2018-01-30,870000,NA,106,1988,NA,NA,NA,NA,702,2018,30
427647913,"311 E 38th St","New York",10016,40.747203,-73.973358,360610078007001,90539515,2018-02-05,675000,8979,106,1984,NA,NA,NA,NA,464,2018,34
427647915,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907079,2018-02-01,10200000,10217,106,1900,NA,NA,NA,NA,4477,2018,118
427647922,"135 E 54th St","New York",10022,40.759336,-73.970741,360610100001001,90575215,2018-01-25,570000,14600,106,1937,NA,NA,NA,NA,435,2018,81
427647931,"350 W 50th St","New York",10019,40.762999,-73.988189,360610133002001,90545616,2018-02-08,522500,NA,106,1989,NA,NA,NA,NA,392,2018,29
427647933,"143 Avenue B","New York",10009,40.726327,-73.979987,360610028003001,90501539,2018-02-08,680000,6442,106,1928,NA,NA,NA,NA,420,2018,90
427647938,"420-424 Central Park W","New York",10025,40.795804,-73.962069,360610189002000,90617235,2018-01-26,590000,NA,106,1941,NA,NA,NA,NA,515,2018,77
427647939,"232-236 E 47th St","New York",10017,40.753087,-73.970688,360610090006000,90577578,2018-01-31,1452000,6900,106,1988,NA,NA,NA,NA,1263,2018,30
427647943,"250 E 40th St","New York",10016,40.748519,-73.973396,360610088002001,90536323,2018-02-05,1310000,NA,106,1988,NA,NA,NA,NA,967,2018,30
427647947,"39-45 E 29th St","New York",10016,40.744385,-73.984104,360610074003003,90529301,2018-02-09,2500000,8451.02,106,2008,NA,NA,NA,NA,1158,2018,10
427647948,"112 W 18th St","New York",10011,40.739872,-73.996021,360610081001000,90522851,2018-02-01,2000000,12359,106,1899,NA,NA,NA,NA,1380,2018,119
427647949,"150 Charles St","New York",10014,40.733633,-74.009239,360610075001003,158167636,2018-01-31,15000000,47480,106,1938,NA,NA,NA,NA,4031,2018,80
427647957,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907088,2018-02-07,1229000,10217,106,1900,NA,NA,NA,NA,1193,2018,118
427647958,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907081,2018-02-07,966000,10217,106,1900,NA,NA,NA,NA,966,2018,118
427647959,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907084,2018-02-07,4595000,10217,106,1900,NA,NA,NA,NA,1814,2018,118
427647960,"301 E 79th St","New York",10075,40.773341,-73.954466,360610138008000,90603208,2018-01-04,620000,NA,106,1974,NA,NA,NA,NA,392,2018,44
427647961,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907083,2018-02-07,681000,10217,106,1900,NA,NA,NA,NA,660,2018,118
427647962,"116 Central Park S","New York",10019,40.765626,-73.977483,360610137001000,90543266,2018-02-05,1740000,NA,106,1950,NA,NA,NA,NA,1200,2018,68
427647963,"161 W 61st St","New York",10023,40.771526,-73.985947,360610145001000,90556312,2018-02-05,2105000,14109.01,106,1987,NA,NA,NA,NA,1302,2018,31
427647966,"100 W 93rd St","New York",10025,40.790775,-73.969367,360610177001001,90567647,2018-01-02,850000,NA,106,1973,NA,NA,NA,NA,739,2018,45
427647970,"120 E 90th St","New York",10128,40.782024,-73.954002,360610148024001,90599337,2018-02-08,715000,NA,106,1962,NA,NA,NA,NA,550,2018,56
427647971,"184 Thompson St","New York",10012,40.728105,-73.999629,360610065004001,90508784,2018-02-09,740000,NA,106,1910,NA,NA,NA,NA,394,2018,108
427647972,"348 E 89th St","New York",10128,40.7789,-73.948776,360610146023000,90604624,2018-02-06,1162500,2585,106,1915,NA,NA,NA,NA,655,2018,103
427647986,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907087,2018-02-08,629474,10217,106,1900,NA,NA,NA,NA,615,2018,118
427647994,"23 W 104th St","New York",10025,40.797458,-73.961796,360610189001001,90617404,2018-02-05,1275000,NA,106,1986,NA,NA,NA,NA,1138,2018,32
427647996,"160 W 66th St","New York",10023,40.774222,-73.98426,360610149001001,90556540,2018-02-01,1390000,31074,106,1989,NA,NA,NA,NA,890,2018,29
427648001,"121 E 23rd St","New York",10010,40.740052,-73.985265,360610068002000,90532303,2018-02-01,1585000,NA,106,2004,NA,NA,NA,NA,981,2018,14
427648004,"111 W 110th St","New York",10026,40.7988,-73.952825,360610216001004,90614339,2018-01-31,4135625,21478.75,106,2006,NA,NA,NA,NA,1955,2018,12
427648007,"93 Worth St","New York",10013,40.716637,-74.004865,360610033001006,90494191,2018-02-01,4050000,12422,106,1924,NA,NA,NA,NA,2287,2018,94
427648011,"555 W 23rd St","New York",10011,40.749206,-74.006019,360610099001041,90517691,2018-02-05,1045000,NA,106,2005,NA,NA,NA,NA,670,2018,13
427648016,"252 W 30th St","New York",10001,40.749255,-73.994885,360610095002000,90522395,2018-02-07,2400000,NA,106,1927,NA,NA,NA,NA,1652,2018,91
427648018,"400 E 67th St","New York",10065,40.764284,-73.958128,360610116001005,90593603,2018-02-05,2708750,NA,106,2006,NA,NA,NA,NA,1677,2018,12
427648023,"505 W 47th St","New York",10036,40.763418,-73.993639,360610129001009,90551275,2018-01-22,625000,NA,106,2008,NA,NA,NA,NA,373,2018,10
427648024,"2019-2023 1st Ave","New York",10029,40.788597,-73.941171,360610170003001,90610464,2018-01-31,531000,NA,106,2007,NA,NA,NA,NA,550,2018,11
427648025,"111 W 110th St","New York",10026,40.7988,-73.952825,360610216001004,90614372,2018-01-31,3030000,21478.75,106,2006,NA,NA,NA,NA,1422,2018,12
427648027,"40 Broad St","New York",10004,40.706117,-74.011734,360610009001001,90486398,2018-02-09,950000,NA,106,1982,NA,NA,NA,NA,1181,2018,36
427648029,"225 W 83rd St","New York",10024,40.786262,-73.977043,360610171002000,90568736,2018-01-30,1280000,NA,106,1985,NA,NA,NA,NA,947,2018,33
427648031,"477 W 142nd St","New York",10031,40.823424,-73.948672,360610227001002,90628248,2018-02-02,4000000,2997.6,107,1920,NA,NA,NA,NA,13191,2018,98
427648036,"400 E 14th St","New York",10009,40.730967,-73.982516,360610034004000,90503858,2018-01-30,730000,NA,106,1911,NA,NA,NA,NA,432,2018,107
427648038,"1 Lincoln Plz","New York",10023,40.771581,-73.981181,360610149004000,90554614,2018-02-12,1440000,NA,106,1970,NA,NA,NA,NA,715,2018,48
427648042,"231-233 10th Ave","New York",10011,40.748298,-74.004139,360610099001041,90517868,2018-02-01,5550000,NA,106,2005,NA,NA,NA,NA,2647,2018,13
427648043,"15 Broad St","New York",10005,40.706531,-74.01086,360610007001009,90487107,2018-02-01,912000,NA,106,1914,NA,NA,NA,NA,685,2018,104
427648044,"25 5th Ave","New York",10003,40.732917,-73.99547,360610059001000,90510759,2018-02-07,1880000,NA,106,1921,NA,NA,NA,NA,790,2018,97
427846435,"105 5TH AVE","NEW YORK",10003,40.738249,-73.991776,360610052002003,161410113,2018-01-31,5995000,NA,107,1907,NA,NA,NA,NA,NA,2018,111
427972201,"131 E 66TH ST","NEW YORK",10065,40.766487,-73.964347,360610120001001,161544532,2018-02-15,5250000,NA,107,1907,NA,NA,NA,NA,NA,2018,111
428272601,"15 Central Park W","New York",10023,40.769589,-73.980794,360610145003000,90552910,2018-02-02,6775000,NA,106,2005,NA,NA,NA,NA,1756,2018,13
428272603,"123 Washington St","New York",10006,40.709219,-74.013753,360610013001015,90489066,2018-01-30,2341975,NA,106,2007,NA,NA,NA,NA,1023,2018,11
428272606,"45 W 67th St","New York",10023,40.774246,-73.980591,360610153007000,90555135,2018-02-01,1187500,15063,106,1983,NA,NA,NA,NA,719,2018,35
428272608,"124 E 79th St","New York",10075,40.774963,-73.959644,360610140004000,90588163,2018-02-09,2100000,NA,106,1985,NA,NA,NA,NA,1296,2018,33
428272610,"116-118 Wooster St","New York",10012,40.724868,-74.000219,360610049001006,90507430,2018-02-07,2450000,5000,106,1907,NA,NA,NA,NA,1238,2018,111
428272611,"516 W 47th St","New York",10036,40.763047,-73.994092,360610129001010,90551113,2018-02-05,770000,NA,106,2003,NA,NA,NA,NA,605,2018,15
428272613,"360 E 88th St","New York",10128,40.778142,-73.948953,360610146025000,90604490,2018-01-17,1300000,NA,106,1988,NA,NA,NA,NA,984,2018,30
428272615,"301 W 110th St","New York",10026,40.801088,-73.958458,360610197021004,90618483,2018-01-24,528017,NA,106,1989,NA,NA,NA,NA,589,2018,29
428272617,"143 E 63rd St","New York",10065,40.764736,-73.965782,360610120002002,90586268,2018-01-31,15225000,1222.11,101,1899,NA,NA,NA,NA,2640,2018,119
428272618,"420 E 58th St","New York",10022,40.758411,-73.961662,360610106012000,90582916,2018-02-07,1250000,6532.5,106,1985,NA,NA,NA,NA,1019,2018,33
428272621,"230 W 10th St","New York",10014,40.733692,-74.005214,360610073002000,90514983,2018-01-29,9055786,1654.62,101,1905,NA,NA,NA,NA,4800,2018,113
428272622,"150 Charles St","New York",10014,40.733633,-74.009239,360610075001003,158167638,2018-02-13,10250000,47480,106,1938,NA,NA,NA,NA,2670,2018,80
428272623,"48-60 Beach St","New York",10013,40.720477,-74.009291,360610039004002,90494909,2018-02-08,4925000,NA,106,1930,NA,NA,NA,NA,2569,2018,88
428272627,"311 E 38th St","New York",10016,40.747203,-73.973358,360610078007001,90539611,2018-02-09,2050000,8979,106,1984,NA,NA,NA,NA,1173,2018,34
428272629,"30 Park Pl","New York",10007,40.712776,-74.009033,360610021001008,158166335,2018-02-09,6100000,29715,106,2008,NA,NA,NA,NA,2213,2018,10
428272632,"40 E 94th St","New York",10128,40.785524,-73.95496,360610160012000,90597230,2018-01-31,950000,NA,106,1984,NA,NA,NA,NA,727,2018,34
428272637,"23 W 116th St","New York",10026,40.801586,-73.94743,360610190001002,153729369,2018-02-13,2125000,30274.5,106,2013,NA,NA,NA,NA,1640,2018,5
428272642,"153 E 87th St","New York",10128,40.780231,-73.954639,360610148022001,90599058,2018-02-15,1045000,NA,106,1928,NA,NA,NA,NA,931,2018,90
428272643,"210 Lafayette St","New York",10012,40.721737,-73.998101,360610045001001,90506246,2018-01-09,2875000,11379,106,2004,NA,NA,NA,NA,1474,2018,14
428272644,"235 E 40th St","New York",10016,40.74921,-73.973674,360610088002000,90576333,2018-02-02,1180000,NA,106,1986,NA,NA,NA,NA,1270,2018,32
428272647,"300 W 135th St","New York",10030,40.816299,-73.947822,360610221022006,90625431,2018-02-15,685000,NA,106,2003,NA,NA,NA,NA,692,2018,15
428272648,"50-825 United Nations Plz","New York",10017,40.751761,-73.968299,360610090003001,153728593,2018-02-08,7690288,20139,106,2008,NA,NA,NA,NA,3004,2018,10
428272654,"20 West St","New York",10004,40.706184,-74.01561,360610013002005,90482153,2018-02-12,763688,NA,106,1930,NA,NA,NA,NA,447,2018,88
428272655,"154 Attorney St","New York",10002,40.720381,-73.983146,360610022011001,90500342,2018-02-14,1725000,NA,106,2004,NA,NA,NA,NA,1228,2018,14
428272656,"500 W 43rd St","New York",10036,40.760284,-73.995391,360610129002011,90550932,2018-02-09,999000,21875,106,1988,NA,NA,NA,NA,765,2018,30
428272659,"133 2nd Ave","New York",10003,40.728865,-73.987922,360610038001000,90505045,2018-02-15,1787500,NA,106,1920,NA,NA,NA,NA,990,2018,98
428272665,"15 William St","New York",10005,40.705274,-74.010231,360610009001006,90486666,2018-02-15,1840000,NA,106,2005,NA,NA,NA,NA,1300,2018,13
428272666,"151 E 58th St","New York",10022,40.761578,-73.967629,360610112031000,90576032,2018-02-15,11100000,NA,106,2001,NA,NA,NA,NA,3058,2018,17
428272667,"70 Little West St","New York",10004,40.707121,-74.016675,360610317044000,90482877,2018-02-09,2700000,NA,106,2006,NA,NA,NA,NA,1409,2018,12
428272668,"200 Chambers St","New York",10007,40.716499,-74.012299,360610021002002,90492530,2018-02-12,1140000,NA,106,2005,NA,NA,NA,NA,751,2018,13
428272671,"29-33 W 65th St","New York",10023,40.772724,-73.980857,360610149002000,90554938,2018-02-12,610950,NA,106,1939,NA,NA,NA,NA,494,2018,79
428272674,"160 Central Park S","New York",10019,40.766174,-73.978517,360610137001000,90542678,2018-02-08,3750000,43466,106,1930,NA,NA,NA,NA,1085,2018,88
428272675,"301 W 57th St","New York",10019,40.767242,-73.983078,360610139007000,90548830,2018-02-13,1288889,NA,106,1987,NA,NA,NA,NA,766,2018,31
428272676,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171123,2018-02-12,3285000,21831.97,106,1967,NA,NA,NA,NA,1689,2018,51
428272680,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907080,2018-02-07,7995000,10217,106,1900,NA,NA,NA,NA,3027,2018,118
428272682,"372 Central Park W","New York",10025,40.793181,-73.96446,360610185001000,90616108,2018-02-15,1100000,111671.5,106,1961,NA,NA,NA,NA,1141,2018,57
428272683,"311 E 11th St","New York",10003,40.730174,-73.985283,360610040005000,90504568,2018-02-16,1687500,NA,106,2008,NA,NA,NA,NA,896,2018,10
428272689,"320 W 104th St","New York",10025,40.80057,-73.970651,360610191002000,90621522,2018-02-15,807500,2018.4,106,1890,NA,NA,NA,NA,808,2018,128
428272693,"88 Greenwich St","New York",10006,40.707791,-74.013887,360610013002003,90486222,2018-02-09,900000,NA,106,1956,NA,NA,NA,NA,640,2018,62
428272695,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171077,2018-02-16,1200000,21831.97,106,1967,NA,NA,NA,NA,1152,2018,51
428272699,"301 W 53rd St","New York",10019,40.764509,-73.985128,360610133005000,158169111,2018-02-15,1089648,35000,106,1979,NA,NA,NA,NA,667,2018,39
428272708,"255 Hudson St","New York",10013,40.724707,-74.008185,360610037001016,90512806,2018-02-13,1500000,NA,106,2005,NA,NA,NA,NA,917,2018,13
428272710,"447 W 18th St","New York",10011,40.744516,-74.005517,360610089003001,90518610,2018-02-15,1340000,10733.64,106,2007,NA,NA,NA,NA,872,2018,11
428272715,"101 Leonard St","New York",10013,40.716811,-74.003537,360610031001009,153725585,2018-02-15,2775000,10697,106,1920,NA,NA,NA,NA,1815,2018,98
428272716,"200 E 66th St","New York",10065,40.76544,-73.963239,360610118007000,90589628,2018-02-15,4575000,NA,106,1951,NA,NA,NA,NA,2284,2018,67
428272730,"382 Central Park W","New York",10025,40.793671,-73.965557,360610185001000,90615712,2018-02-20,840000,120054,106,1961,NA,NA,NA,NA,545,2018,57
428272739,"15 William St","New York",10005,40.705274,-74.010231,360610009001006,90486613,2018-02-13,1607500,NA,106,2005,NA,NA,NA,NA,1373,2018,13
